date,price_usd,volume_btc,num_trades,source
2023-02-18,24617.31529918,216917.25213,6296097,binance
2023-02-19,24663.26289159,300395.99542,7660484,binance
2023-02-20,24676.49154377,346938.56997,9808728,binance
2023-02-21,24683.43587702,376000.82868,10712371,binance
2023-02-22,23988.21339467,379425.75365,11395957,binance
2023-02-23,24086.52805552,398400.45437,11396877,binance
2023-02-24,23538.8075529,343582.57453,11531424,binance
2023-02-25,23031.96179038,191311.8101,9124568,binance
2023-02-26,23309.95991426,202323.73623,9506015,binance
2023-02-27,23474.24366031,283706.0859,11754195,binance
2023-02-28,23369.83263034,264140.99894,9568743,binance
2023-03-01,23602.49941964,315287.41737,9390487,binance
2023-03-02,23415.83027322,239315.45219,7435815,binance
2023-03-03,22400.65863772,319954.19785,8214639,binance
2023-03-04,22319.65564668,121257.38132,4169260,binance
2023-03-05,22429.42409843,154841.75786,4835978,binance
2023-03-06,22424.83995765,203751.82957,6471278,binance
2023-03-07,22280.86691925,292519.80912,7813394,binance
2023-03-08,22029.98436685,301460.57272,8018963,binance
2023-03-09,21194.30441134,443658.28584,10076702,binance
2023-03-10,19960.97291504,618456.4671,12106261,binance
2023-03-11,20221.94292508,427831.82133,10412300,binance
2023-03-12,20843.5406012,430944.94288,9721933,binance
2023-03-13,23005.1489229,687889.31259,14820760,binance
2023-03-14,24973.23805642,699360.93423,15223589,binance
2023-03-15,24578.18867616,581450.72984,12613034,binance
2023-03-16,24685.48841822,439421.32998,10418081,binance
2023-03-17,26385.45800391,624460.68091,13113359,binance
2023-03-18,27303.01999851,371238.97174,9948603,binance
2023-03-19,27588.33287709,372066.99054,9578297,binance
2023-03-20,27861.3970993,477378.23373,11775950,binance
2023-03-21,27939.32463615,420929.7422,11530870,binance
2023-03-22,27986.27596452,224113.41296,3589327,binance
2023-03-23,27913.98764379,128649.60818,2159091,binance
2023-03-24,27868.57410899,86242.06544,1511137,binance
2023-03-25,27480.63513361,50844.08102,1088721,binance
2023-03-26,27802.01412182,49671.70353,1068196,binance
2023-03-27,27341.49712536,88039.46898,1575264,binance
2023-03-28,27028.84941736,78602.44341,1521981,binance
2023-03-29,28159.52616537,89486.16008,1704217,binance
2023-03-30,28407.01614225,98865.43256,1843652,binance
2023-03-31,28175.27163842,78198.12139,1537349,binance
2023-04-01,28467.21005099,30238.44753,822781,binance
2023-04-02,28197.0402748,37365.65692,938464,binance
2023-04-03,27966.16135208,79180.01405,1651062,binance
2023-04-04,28098.74535221,49722.55691,1102007,binance
2023-04-05,28336.60200894,60737.64732,1262730,binance
2023-04-06,27984.60821907,40118.94963,934548,binance
2023-04-07,27918.63049054,24762.09387,655634,binance
2023-04-08,27994.11872146,19479.96735,624159,binance
2023-04-09,28093.55385177,32531.16101,777589,binance
2023-04-10,28858.80019118,67754.0622,1285695,binance
2023-04-11,30093.77827085,67990.07621,1340458,binance
2023-04-12,30032.44299058,62049.48451,1246556,binance
2023-04-13,30251.61844481,51934.11731,1054144,binance
2023-04-14,30575.66786167,75984.19452,1504180,binance
2023-04-15,30366.37012267,25429.81247,732418,binance
2023-04-16,30316.40177428,26431.99322,708233,binance
2023-04-17,29681.67965799,56441.81127,1137294,binance
2023-04-18,30013.78377929,62004.89434,1141562,binance
2023-04-19,29353.38846224,86575.48656,1699891,binance
2023-04-20,28601.45619605,76879.09372,1434642,binance
2023-04-21,27864.76255837,77684.7679,1463628,binance
2023-04-22,27464.6846815,36023.69686,859500,binance
2023-04-23,27559.09049525,34812.09581,873485,binance
2023-04-24,27459.30030385,53111.56874,1211080,binance
2023-04-25,27641.19119735,52325.14637,1087067,binance
2023-04-26,28783.93097732,129228.40403,2261942,binance
2023-04-27,29181.97251779,95430.82431,1990148,binance
2023-04-28,29295.35001446,54298.16578,1129240,binance
2023-04-29,29289.67959663,20466.83058,619319,binance
2023-04-30,29486.3007606,39752.5372,949458,binance
2023-05-01,28373.69708428,64433.65958,1362793,binance
2023-05-02,28366.89562304,50824.5224,1174697,binance
2023-05-03,28568.26726088,64615.79213,1502909,binance
2023-05-04,28979.5037136,42575.47501,961542,binance
2023-05-05,29269.23747984,58415.83048,1288027,binance
2023-05-06,29026.16565258,49249.28459,1221021,binance
2023-05-07,28858.00404841,30003.41028,855425,binance
2023-05-08,27885.85964837,68244.36179,1600637,binance
2023-05-09,27594.92770019,40113.31069,1003698,binance
2023-05-10,27702.48425014,71155.11355,1534579,binance
2023-05-11,27202.48928205,47635.31365,1257000,binance
2023-05-12,26441.10593961,67207.93494,1351633,binance
2023-05-13,26827.32508771,22814.90421,605049,binance
2023-05-14,26895.43784507,21594.8036,629537,binance
2023-05-15,27322.06251259,40430.08333,935914,binance
2023-05-16,27059.24574401,33270.45451,815642,binance
2023-05-17,26995.85943792,42958.97785,1016823,binance
2023-05-18,27048.41563773,49198.65143,1057318,binance
2023-05-19,26878.3861986,28754.13544,756295,binance
2023-05-20,26964.86761181,14434.54718,481382,binance
2023-05-21,26944.77224676,21347.87279,568937,binance
2023-05-22,26818.82663233,26458.83828,717111,binance
2023-05-23,27249.17134347,38700.83858,816399,binance
2023-05-24,26522.42922675,54393.0657,1012767,binance
2023-05-25,26288.39288174,37435.44895,753125,binance
2023-05-26,26605.42328859,35061.18713,655755,binance
2023-05-27,26718.70919489,15095.6867,415694,binance
2023-05-28,27456.10044678,43916.00855,843861,binance
2023-05-29,27902.95806863,42385.41945,805579,binance
2023-05-30,27798.84212635,32686.75371,745633,binance
2023-05-31,27172.88324832,46588.80573,908537,binance
2023-06-01,26904.42281584,39217.8088,814389,binance
2023-06-02,27043.22842191,36380.90269,811087,binance
2023-06-03,27151.51607036,16595.34117,466520,binance
2023-06-04,27195.76663458,19258.41049,504474,binance
2023-06-05,26178.10214099,65805.60305,1420829,binance
2023-06-06,26284.07033739,68392.60438,1345725,binance
2023-06-07,26657.2676715,59619.44364,1311928,binance
2023-06-08,26484.63746064,31075.51083,848252,binance
2023-06-09,26531.80301544,27934.7097,746911,binance
2023-06-10,25772.66173887,64944.60108,1713871,binance
2023-06-11,25858.06021104,30014.29595,833902,binance
2023-06-12,25862.55975354,29900.50893,858037,binance
2023-06-13,26031.15538229,41065.60853,1007138,binance
2023-06-14,25574.02518983,45077.31608,957418,binance
2023-06-15,25160.59758518,48664.86063,943268,binance
2023-06-16,25876.70438667,51596.91662,926194,binance
2023-06-17,26524.1716768,27842.2195,666967,binance
2023-06-18,26511.504757,21538.31022,555956,binance
2023-06-19,26599.47698918,35872.65974,732735,binance
2023-06-20,27456.31665209,69666.95525,1189024,binance
2023-06-21,29472.20332207,108926.40412,1872873,binance
2023-06-22,30070.86947117,59054.5646,1146092,binance
2023-06-23,30637.35150891,73931.89635,1338533,binance
2023-06-24,30584.83862494,30513.30135,776343,binance
2023-06-25,30648.93999223,30223.44801,789910,binance
2023-06-26,30275.01320817,45180.41489,954783,binance
2023-06-27,30590.5672505,42699.64157,824373,binance
2023-06-28,30252.03088293,40463.51937,895470,binance
2023-06-29,30496.04203135,36330.62903,758428,binance
2023-06-30,30489.64071177,89419.07618,1559366,binance
2023-07-01,30503.19626638,17501.75075,567975,binance
2023-07-02,30534.17927589,23286.41019,591533,binance
2023-07-03,30909.15339043,43761.64311,781855,binance
2023-07-04,30982.06072207,33206.11943,779472,binance
2023-07-05,30518.5700931,33215.67122,827926,binance
2023-07-06,30591.35007152,71319.6261,1397042,binance
2023-07-07,30156.89880166,34070.53895,912948,binance
2023-07-08,30223.14596171,13094.59042,480214,binance
2023-07-09,30268.15186232,15388.50196,473168,binance
2023-07-10,30397.51814525,41262.87652,896853,binance
2023-07-11,30514.84836409,28476.83311,691213,binance
2023-07-12,30609.50362777,38108.99669,784195,binance
2023-07-13,31013.83504625,70772.51836,1301632,binance
2023-07-14,30772.99004486,60749.48424,1274387,binance
2023-07-15,30309.13192822,14118.55329,488354,binance
2023-07-16,30278.2645534,15760.1281,494225,binance
2023-07-17,30102.47114194,30882.76839,816466,binance
2023-07-18,29901.38910418,30003.8601,754775,binance
2023-07-19,29981.83851378,25657.36137,617415,binance
2023-07-20,29992.81275207,37540.68193,749723,binance
2023-07-21,29861.02822545,23881.40865,555611,binance
2023-07-22,29861.77463679,14660.40467,423988,binance
2023-07-23,30008.56785776,18292.78637,519434,binance
2023-07-24,29336.15545352,39628.99691,869107,binance
2023-07-25,29191.25999955,21565.7478,533797,binance
2023-07-26,29340.44326057,33931.63366,750401,binance
2023-07-27,29345.97708797,22476.47626,583045,binance
2023-07-28,29287.16825885,23993.61627,543177,binance
2023-07-29,29330.56191359,10851.36844,339750,binance
2023-07-30,29275.55413589,15706.97441,454846,binance
2023-07-31,29330.27396292,22605.48964,563115,binance
2023-08-01,29051.2150255,44719.65162,900141,binance
2023-08-02,29466.19103128,48181.65141,945158,binance
2023-08-03,29206.67159349,26476.91994,651970,binance
2023-08-04,29154.4177925,23551.95217,544850,binance
2023-08-05,29065.13018655,11645.52018,331924,binance
2023-08-06,29079.05330767,13178.1972,338654,binance
2023-08-07,29046.9259241,30966.87746,671438,binance
2023-08-08,29604.3484751,45700.53392,877168,binance
2023-08-09,29744.24281025,38003.88725,750252,binance
2023-08-10,29529.47507476,23463.45373,513691,binance
2023-08-11,29421.6576015,20637.0443,437828,binance
2023-08-12,29420.94119779,8971.48068,310852,binance
2023-08-13,29388.68343757,11101.70947,341726,binance
2023-08-14,29405.9118275,31443.11532,671592,binance
2023-08-15,29329.82720762,27503.87691,591162,binance
2023-08-16,29089.90261079,32996.69854,768028,binance
2023-08-17,27483.58372945,100271.54033,1976577,binance
2023-08-18,26281.73454232,69790.65711,1293122,binance
2023-08-19,26016.98313644,26160.75343,615764,binance
2023-08-20,26125.99301916,19056.91209,451543,binance
2023-08-21,26041.52528096,30267.24233,565987,binance
2023-08-22,25893.67280029,34247.06688,603624,binance
2023-08-23,26265.99440076,44023.69978,673711,binance
2023-08-24,26252.64558395,30205.22116,575619,binance
2023-08-25,26036.90721744,27753.33772,611438,binance
2023-08-26,26046.26984908,10022.22322,329412,binance
2023-08-27,26079.14836213,12099.64216,349090,binance
2023-08-28,26044.09577157,22692.62655,523057,binance
2023-08-29,27249.45038889,74251.99488,1137083,binance
2023-08-30,27338.05531545,35448.25848,690292,binance
2023-08-31,26656.83793791,51032.80401,944690,binance
2023-09-01,25819.86508751,41032.15056,881179,binance
2023-09-02,25833.40910183,16250.77698,567728,binance
2023-09-03,25929.28524606,17474.47667,496412,binance
2023-09-04,25876.72616579,21777.59609,596830,binance
2023-09-05,25741.38637673,21323.39337,566736,binance
2023-09-06,25704.26657487,27262.52386,636302,binance
2023-09-07,25965.62063524,27687.49567,631929,binance
2023-09-08,26006.57435161,28999.76471,646852,binance
2023-09-09,25873.7122437,10980.62277,359038,binance
2023-09-10,25806.94383204,18738.26914,489773,binance
2023-09-11,25367.39520904,41682.32,864138,binance
2023-09-12,25948.59547704,56434.38537,1047056,binance
2023-09-13,26112.50466902,31610.82753,714880,binance
2023-09-14,26485.34555216,38333.1725,799278,binance
2023-09-15,26506.86213445,26227.29369,654094,binance
2023-09-16,26566.26551467,13960.93351,526416,binance
2023-09-17,26519.54163308,12998.10277,476775,binance
2023-09-18,26948.10909189,43000.43256,938705,binance
2023-09-19,27121.44519732,36190.52187,898076,binance
2023-09-20,27105.56753846,34207.21867,867288,binance
2023-09-21,26706.87048724,34476.82662,823416,binance
2023-09-22,26614.21689032,18198.2292,567149,binance
2023-09-23,26573.65325634,9440.7026,421717,binance
2023-09-24,26509.03260651,15706.65771,545045,binance
2023-09-25,26202.97165899,26266.2039,873488,binance
2023-09-26,26234.58803036,18495.35066,697727,binance
2023-09-27,26423.81568113,34771.57978,939690,binance
2023-09-28,26807.68376413,44517.83491,1158974,binance
2023-09-29,26961.40056261,28478.76219,878610,binance
2023-09-30,26975.10538127,12804.62307,534908,binance
2023-10-01,27421.94869853,24602.81468,883593,binance
2023-10-02,28051.73360626,57071.14241,1464158,binance
2023-10-03,27456.97263366,28928.96555,1202377,binance
2023-10-04,27516.01415286,29816.142,1188381,binance
2023-10-05,27684.94693959,30681.49619,1210397,binance
2023-10-06,27719.18132933,37983.24277,1326700,binance
2023-10-07,27929.04315274,13348.83825,641623,binance
2023-10-08,27919.77145519,19693.56921,822730,binance
2023-10-09,27589.07979162,31534.74639,1156525,binance
2023-10-10,27495.4128391,22776.84383,1002272,binance
2023-10-11,26963.33320054,37349.44706,1336479,binance
2023-10-12,26758.2342986,23428.64112,1066082,binance
2023-10-13,26851.88699702,24115.76499,1035322,binance
2023-10-14,26884.14545112,10417.25576,517837,binance
2023-10-15,27016.84416609,15274.6917,682942,binance
2023-10-16,28199.07420954,78399.22445,2289339,binance
2023-10-17,28383.70736574,38428.44532,1345810,binance
2023-10-18,28442.26071751,32162.47591,1215235,binance
2023-10-19,28526.80603333,35895.50179,1330256,binance
2023-10-20,29507.72887793,59422.0992,1915748,binance
2023-10-21,29870.58932644,27517.51897,1152137,binance
2023-10-22,29924.66742957,22852.54563,1008299,binance
2023-10-23,31456.58692659,93513.64246,2839938,binance
2023-10-24,34123.05594123,115265.02418,2850160,binance
2023-10-25,34401.77010195,54887.02529,1643976,binance
2023-10-26,34295.87319793,39744.66255,1382785,binance
2023-10-27,33927.49200309,32330.40106,1112240,binance
2023-10-28,34119.19660664,16880.13144,607438,binance
2023-10-29,34403.43412344,20685.52176,717480,binance
2023-10-30,34457.58197799,33657.95976,1117727,binance
2023-10-31,34377.35791484,32737.89822,1179053,binance
2023-11-01,34715.44597973,53473.28165,1624635,binance
2023-11-02,35116.55575554,48015.57732,1450837,binance
2023-11-03,34500.15892486,39071.20644,1237373,binance
2023-11-04,34822.83594034,18377.55545,794787,binance
2023-11-05,35034.46131422,24528.73376,1038468,binance
2023-11-06,35013.47963028,22346.47086,988246,binance
2023-11-07,35101.46542147,38688.73692,1352796,binance
2023-11-08,35492.35185978,33401.34137,1132568,binance
2023-11-09,36751.82349642,82537.88885,2138765,binance
2023-11-10,36971.19278747,43414.04898,1297729,binance
2023-11-11,37064.41755776,22984.97235,923300,binance
2023-11-12,37064.7264964,17687.18874,810885,binance
2023-11-13,36832.45135817,32798.18252,1217191,binance
2023-11-14,36021.93570356,45503.68416,1404428,binance
2023-11-15,36648.89676967,53569.13385,1545427,binance
2023-11-16,36733.81353789,47490.39566,1542446,binance
2023-11-17,36339.964034,38283.61112,1349322,binance
2023-11-18,36511.82544589,17102.24186,784498,binance
2023-11-19,36784.29325121,21246.34648,862400,binance
2023-11-20,37302.10489045,36022.70291,1485050,binance
2023-11-21,36870.40443113,47646.54804,1936895,binance
2023-11-22,36783.41726092,45051.30697,1648374,binance
2023-11-23,37301.88450572,23827.92882,992284,binance
2023-11-24,37795.10402506,44680.80646,1379414,binance
2023-11-25,37746.55950321,11396.14464,569448,binance
2023-11-26,37495.34659351,21264.53723,848020,binance
2023-11-27,37083.92053488,30001.07376,1238017,binance
2023-11-28,37671.60322489,37544.46667,1272779,binance
2023-11-29,37963.84954567,32994.19107,1131353,binance
2023-11-30,37772.03110537,24740.29147,1007791,binance
2023-12-01,38459.63997817,43415.66324,1523417,binance
2023-12-02,39083.9809926,26696.92161,1034690,binance
2023-12-03,39679.32297131,26710.65335,1151524,binance
2023-12-04,41448.72264618,79272.33059,2112219,binance
2023-12-05,42823.72831747,67490.74644,2072700,binance
2023-12-06,43883.55080268,51431.10492,1876282,binance
2023-12-07,43456.55660937,47103.26845,1414759,binance
2023-12-08,43719.47170541,42900.37556,1311268,binance
2023-12-09,43989.74655934,24925.97008,987352,binance
2023-12-10,43809.77561277,18956.61758,830667,binance
2023-12-11,41812.91217202,76663.89804,2087142,binance
2023-12-12,41522.68884209,42722.69773,1526411,binance
2023-12-13,41854.60874057,45865.99773,1724659,binance
2023-12-14,42779.22760329,42047.05709,1599536,binance
2023-12-15,42394.46190188,33421.7932,1323628,binance
2023-12-16,42310.03185599,24118.85747,1180886,binance
2023-12-17,41914.68302768,27722.11452,1227634,binance
2023-12-18,41425.93131733,46734.0925,1741647,binance
2023-12-19,42705.14150632,40927.86444,1609188,binance
2023-12-20,43436.6879283,48710.2947,1934588,binance
2023-12-21,43741.8283875,34624.29384,1500702,binance
2023-12-22,43805.20071523,32783.19638,1404109,binance
2023-12-23,43663.5972477,16557.1293,849658,binance
2023-12-24,43487.35556653,25144.33496,1137678,binance
2023-12-25,43375.2629406,27021.23992,1168428,binance
2023-12-26,42583.07215064,41010.04282,1475816,binance
2023-12-27,42940.89453358,36191.21136,1439770,binance
2023-12-28,42912.83697228,35150.52485,1391826,binance
2023-12-29,42328.76212013,42597.18912,1571137,binance
2023-12-30,42122.2141257,22906.57818,936545,binance
2023-12-31,42462.59675825,23585.91603,1016484,binance
2024-01-01,43055.22952906,27174.29903,1114623,binance
2024-01-02,45195.61361917,65146.40661,2247532,binance
2024-01-03,43193.841077,81194.55173,2658041,binance
2024-01-04,43613.23529354,48038.06334,1819944,binance
2024-01-05,43701.35946179,48075.25327,2064845,binance
2024-01-06,43802.08535416,17835.06144,956642,binance
2024-01-07,44068.87036135,23023.8508,1109259,binance
2024-01-08,45303.73363247,72814.57589,2364464,binance
2024-01-09,46497.21992586,69927.66617,2637745,binance
2024-01-10,45865.25101326,89911.41203,3133588,binance
2024-01-11,46931.79531621,87470.3296,2998451,binance
2024-01-12,44336.55969877,86327.93707,2809192,binance
2024-01-13,42841.52714023,36118.47464,1434243,binance
2024-01-14,42588.75464122,28228.40894,1235727,binance
2024-01-15,42686.55270148,40269.89303,1657611,binance
2024-01-16,42888.55943859,45045.74589,1716580,binance
2024-01-17,42682.59790684,33266.21388,1438172,binance
2024-01-18,41893.20398101,43907.51641,1466087,binance
2024-01-19,41243.9641606,48342.74559,1641428,binance
2024-01-20,41620.71208038,15923.99493,807324,binance
2024-01-21,41700.32169322,11730.16301,657817,binance
2024-01-22,40548.55266794,55426.19911,2147250,binance
2024-01-23,39268.18817477,57956.63351,2043925,binance
2024-01-24,39947.87424281,39293.82861,1675615,binance
2024-01-25,39933.22683474,31022.11853,1291233,binance
2024-01-26,41188.18207852,47384.96726,1624861,binance
2024-01-27,41814.67452111,16224.41667,751148,binance
2024-01-28,42292.21323252,27294.99838,1032493,binance
2024-01-29,42591.80376203,31542.74207,1197856,binance
2024-01-30,43415.30686489,37619.24546,1316610,binance
2024-01-31,42929.94158167,39871.13688,1499559,binance
2024-02-01,42494.37877739,35231.04664,1392269,binance
2024-02-02,43067.98421908,29672.14418,1086342,binance
2024-02-03,43111.25033518,12033.40998,609962,binance
2024-02-04,42831.43470599,17066.89404,931235,binance
2024-02-05,42847.52832404,29467.75905,1317397,binance
2024-02-06,42999.50747036,24675.85433,1120760,binance
2024-02-07,43498.12835774,34392.59915,1378809,binance
2024-02-08,44958.82721504,45439.62231,1863650,binance
2024-02-09,46977.95613817,73503.481,2323884,binance
2024-02-10,47418.04441351,24802.35936,1323421,binance
2024-02-11,48176.64534404,29958.80837,1407270,binance
2024-02-12,49114.09051563,59009.96705,1939394,binance
2024-02-13,49414.00423687,55551.56706,1741811,binance
2024-02-14,51179.49225329,57046.37401,1859392,binance
2024-02-15,52081.61414633,53816.03055,1786569,binance
2024-02-16,52022.41588839,37772.25318,1583711,binance
2024-02-17,51410.30712811,25674.00622,1427773,binance
2024-02-18,51800.84668569,21992.10363,1375422,binance
2024-02-19,52128.01143348,29534.99432,1542990,binance
2024-02-20,51897.65877463,49614.47318,1971912,binance
2024-02-21,51307.08096177,43079.40049,1824860,binance
2024-02-22,51571.17788161,35309.44574,1688184,binance
2024-02-23,51042.82125807,30545.79544,1487039,binance
2024-02-24,51193.95143713,16560.4211,855015,binance
2024-02-25,51648.86990763,18721.63159,923992,binance
2024-02-26,52878.97797111,51256.72199,1808909,binance
2024-02-27,56491.55335328,67194.98562,2414285,binance
2024-02-28,60309.63901724,118763.46984,3895062,binance
2024-02-29,62125.70159846,78425.07603,3169405,binance
2024-03-01,61932.66203676,47737.93473,1947444,binance
2024-03-02,61977.02366172,25534.73659,1641808,binance
2024-03-03,62236.31435012,28994.90903,1992011,binance
2024-03-04,65643.50834959,84835.16005,3887853,binance
2024-03-05,65371.03994765,132696.7813,5310706,binance
2024-03-06,66012.42858483,78738.85491,3302981,binance
2024-03-07,66869.49872246,53059.8869,2428227,binance
2024-03-08,67927.06749408,74261.932842,2943927,binance
2024-03-09,68231.82385385,19872.89743,1345341,binance
2024-03-10,69244.38135643,38404.66835,2139518,binance
2024-03-11,71091.824832,75292.825726,3043414,binance
2024-03-12,71378.52313163,68783.546691,3047890,binance
2024-03-13,72726.65157998,52659.711647,2501197,binance
2024-03-14,71521.17396832,71757.628746,2994869,binance
2024-03-15,68373.21204403,103334.03546,3904445,binance
2024-03-16,67740.93661956,55926.95336,2729019,binance
2024-03-17,66803.69128691,49742.21589,2449156,binance
2024-03-18,67663.93923182,55691.08088,2464515,binance
2024-03-19,64202.61463326,101005.32487,3593832,binance
2024-03-20,63810.3590389,90420.58592,3549793,binance
2024-03-21,66555.3009931,53357.48002,2388390,binance
2024-03-22,64303.20613014,51482.37821,2492881,binance
2024-03-23,64602.22651131,26410.11409,1753566,binance
2024-03-24,65592.02984636,31395.78015,1880774,binance
2024-03-25,68873.01560641,53431.14486,2632220,binance
2024-03-26,70337.24569467,38934.38417,2176807,binance
2024-03-27,69757.80632485,49119.35685,2453366,binance
2024-03-28,70559.80480743,35439.03239,1799897,binance
2024-03-29,69939.18786803,25445.08353,1522607,binance
2024-03-30,69958.45394955,13644.61142,1110488,binance
2024-03-31,70504.1983167,19396.34433,1181926,binance
2024-04-01,69404.37285556,41445.32039,1893438,binance
2024-04-02,66156.57522959,71799.82793,2662410,binance
2024-04-03,65949.86420574,39887.21778,2172096,binance
2024-04-04,67343.69598967,41510.48453,2000945,binance
2024-04-05,67399.27163925,37915.23073,1901980,binance
2024-04-06,68198.681106,20134.28919,1171460,binance
2024-04-07,69479.0404872,21534.74433,1269048,binance
2024-04-08,71534.90864367,45723.87624,2037025,binance
2024-04-09,69960.15290767,39293.90242,1804157,binance
2024-04-10,69074.97331104,42006.02377,1852170,binance
2024-04-11,70415.61712376,31917.25595,1658995,binance
2024-04-12,68545.6641297,56072.86229,2496617,binance
2024-04-13,64632.73893587,71395.22019,3341340,binance
2024-04-14,64061.32275281,61599.17818,2657953,binance
2024-04-15,64861.66581007,52389.53069,2539048,binance
2024-04-16,62792.54759549,53435.29331,2604354,binance
2024-04-17,61817.65562711,50610.54509,2458327,binance
2024-04-18,62537.63336188,43601.60918,2142511,binance
2024-04-19,63345.57370718,69774.30271,2828284,binance
2024-04-20,64265.97930306,23137.42975,1376712,binance
2024-04-21,64939.38987894,19316.42152,1390153,binance
2024-04-22,65981.61825597,31397.99371,1816591,binance
2024-04-23,66466.66427998,22599.90004,1433915,binance
2024-04-24,65357.02780129,33595.69637,1784897,binance
2024-04-25,64059.04041301,31341.46338,1375324,binance
2024-04-26,64117.36951107,27085.19346,1025561,binance
2024-04-27,63074.27939291,20933.06052,912422,binance
2024-04-28,63628.37262477,16949.20005,790652,binance
2024-04-29,62700.67270907,28150.22947,1152296,binance
2024-04-30,61370.08842239,54947.65535,1985671,binance
2024-05-01,57974.33921119,81166.46823,2401089,binance
2024-05-02,58398.849185,47583.81961,1572898,binance
2024-05-03,60928.05652329,43628.40143,1558661,binance
2024-05-04,63502.32691212,24368.69282,1113509,binance
2024-05-05,63830.5272657,18526.75029,992921,binance
2024-05-06,63969.3251229,34674.91949,1392557,binance
2024-05-07,63461.25469427,25598.79472,1272898,binance
2024-05-08,62154.94158724,26121.19004,1415152,binance
2024-05-09,61833.00943198,30660.8061,1381957,binance
2024-05-10,61746.26897111,36529.34025,1500643,binance
2024-05-11,60931.15909171,13374.56936,753281,binance
2024-05-12,61243.12133011,12753.13236,727113,binance
2024-05-13,62379.57191891,32733.41839,1371433,binance
2024-05-14,61885.56425977,29088.72041,1127939,binance
2024-05-15,64147.74676499,43559.74719,1729454,binance
2024-05-16,65758.48733005,31106.3671,1269793,binance
2024-05-17,66406.36989493,26292.23409,1117254,binance
2024-05-18,66971.03272416,14441.25774,734067,binance
2024-05-19,66849.86932039,18025.30409,823729,binance
2024-05-20,68589.15845193,50816.7011,1930939,binance
2024-05-21,70742.33667338,49607.4336,2137448,binance
2024-05-22,69804.07723847,27673.18026,1371973,binance
2024-05-23,68293.59453656,40513.17374,1827855,binance
2024-05-24,67854.8470061,28095.83664,1165907,binance
2024-05-25,69028.2423274,12130.39418,703803,binance
2024-05-26,68977.99373795,11872.11797,722849,binance
2024-05-27,69357.61919356,23136.92737,1219341,binance
2024-05-28,68199.1920771,32622.97042,1459351,binance
2024-05-29,67923.431236,23159.83149,1221044,binance
2024-05-30,68297.84975318,28478.2184,1272851,binance
2024-05-31,67914.4696387,26690.32184,1177860,binance
2024-06-01,67699.49488359,8837.66133,638484,binance
2024-06-02,67859.82051484,15426.32529,812348,binance
2024-06-03,69103.06859512,29633.374,1253789,binance
2024-06-04,69882.41625253,29619.78489,1254515,binance
2024-06-05,71074.83239092,28703.18082,1055115,binance
2024-06-06,71031.37717349,21842.00449,900226,binance
2024-06-07,70431.45304469,35598.45045,1516415,binance
2024-06-08,69396.2769387,9773.82967,714103,binance
2024-06-09,69494.96927911,9890.56709,575583,binance
2024-06-10,69642.56106426,17122.66941,936731,binance
2024-06-11,67424.41234119,41436.01588,1782415,binance
2024-06-12,68601.55864059,37175.32356,1670745,binance
2024-06-13,67363.40748988,29079.55571,1518202,binance
2024-06-14,66334.80306517,28408.18797,1736314,binance
2024-06-15,66205.81286874,11451.80242,700886,binance
2024-06-16,66505.42392316,9392.52223,703295,binance
2024-06-17,66167.02245496,27386.16851,1542620,binance
2024-06-18,65056.31975588,42350.10244,2151711,binance
2024-06-19,65188.43866414,20060.79576,1078458,binance
2024-06-20,65315.35917842,24265.29031,1282687,binance
2024-06-21,64075.15001779,25993.56442,1362617,binance
2024-06-22,64308.40254601,7308.95542,562832,binance
2024-06-23,64058.78066742,8224.45447,592759,binance
2024-06-24,60981.03688772,52161.35414,2190787,binance
2024-06-25,61396.20866701,31189.24361,1277481,binance
2024-06-26,61448.7948696,22485.66463,1112152,binance
2024-06-27,61419.95091783,18344.28631,1062176,binance
2024-06-28,61232.83677708,24821.19255,1479626,binance
2024-06-29,60935.94637733,11509.55904,767669,binance
2024-06-30,61770.25265274,17326.30136,1108912,binance
2024-07-01,63183.85771602,24547.10538,1461508,binance
2024-07-02,62498.51455979,18573.11875,1308816,binance
2024-07-03,60506.66978637,32160.11127,1839372,binance
2024-07-04,58066.53871766,54568.77276,2523236,binance
2024-07-05,55502.61030769,81348.24756,3749255,binance
2024-07-06,57058.8299298,21651.31558,1411065,binance
2024-07-07,57227.84837338,19118.93918,1289229,binance
2024-07-08,56143.29793333,48090.2049,2554389,binance
2024-07-09,57418.84413047,27732.20788,1757693,binance
2024-07-10,58204.10170354,24951.73799,1766696,binance
2024-07-11,58093.6892707,29761.05735,2157661,binance
2024-07-12,57507.82359849,23652.4569,1749738,binance
2024-07-13,58630.30477511,15357.74519,1114391,binance
2024-07-14,60135.16850409,21178.33907,1456088,binance
2024-07-15,62948.54749961,38690.9782,2600425,binance
2024-07-16,64077.07648491,42530.52915,2484783,binance
2024-07-17,65017.6833505,29567.52954,1868671,binance
2024-07-18,64242.55682393,22568.7225,1696742,binance
2024-07-19,65428.24500526,35634.72739,2184889,binance
2024-07-20,66857.84807903,14386.92434,995093,binance
2024-07-21,67177.70521645,21819.11191,1322942,binance
2024-07-22,67522.04859321,21451.04303,1558140,binance
2024-07-23,66501.12360732,31406.15316,1772089,binance
2024-07-24,66131.77408754,23082.56277,1391053,binance
2024-07-25,64521.78071638,35126.42934,1830360,binance
