date,tx_count,hashrate,active_addresses,block_count,fee_total_btc,source
2022-04-14,259632,194402491.2641441222765764743843317872849001256,910470,138,11.20233309,coinmetrics
2022-04-15,258904,221692722.384036701102676226303871929201632,893942,158,8.59006414,coinmetrics
2022-04-16,220729,188017879.756392289845491365702461141596736,774863,134,6.23187348,coinmetrics
2022-04-17,211027,231514551.652140540925879328526175093802448,760823,165,5.46124629,coinmetrics
2022-04-18,248528,188017879.756392289845491365702461141596736,930250,134,8.65537877,coinmetrics
2022-04-19,273229,173986693.644464919756422494982956464600816,945444,124,9.30551921,coinmetrics
2022-04-20,283298,224498959.606422175120490000447772864600816,961981,160,8.80298881,coinmetrics
2022-04-21,279919,237127026.096911488961506876813976964600816,970130,169,10.9502007,coinmetrics
2022-04-22,261784,189420997.3573397076152531454930615,945273,135,10.87692103,coinmetrics
2022-04-23,238246,228708314.429755066908065554382274158403264,857006,163,8.36060096,coinmetrics
2022-04-24,217733,239933263.3192969629793206509578779,796298,171,6.51241112,coinmetrics
2022-04-25,277416,227305196.8288076491383037745916738,1003326,162,12.93040811,coinmetrics
2022-04-26,277059,196436589.403058073420642473571463729201632,965991,140,11.49482501,coinmetrics
2022-04-27,285596,243520196.0268335056185837938099346669502524096,967943,170,11.15360634,coinmetrics
2022-04-28,272681,195503621.293934088506453487084478838195382,1003139,132,11.28281613,coinmetrics
2022-04-29,290674,222163205.918890247393856566641805663195382,1059989,150,13.50347131,coinmetrics
2022-04-30,256188,222163205.918890247393856566641805663195382,944577,150,10.38779505,coinmetrics
2022-05-01,233382,247341701.324256191900574635672477462036412,834397,167,7.81212277,coinmetrics
2022-05-02,269678,236974085.318191771221750405954877737268206,966035,160,10.57042025,coinmetrics
2022-05-03,283138,222163205.918890247393856566641805663195382,956710,150,9.8250651,coinmetrics
2022-05-04,229490,216238853.306062929864101946519678287731794,862312,146,13.02134958,coinmetrics
2022-05-05,317562,232530821.924954668072680796359405387963588,1189734,157,22.09571481,coinmetrics
2022-05-06,288758,210314500.693235612334347326397550912268206,1086467,142,17.06765506,coinmetrics
2022-05-07,234267,211795589.912825826715032336924205938427176,837217,143,13.60502393,coinmetrics
2022-05-08,223007,229568645.618541009307803486298341700231794,813799,155,12.03910615,coinmetrics
2022-05-09,287708,229568645.618541009307803486298341700231794,1067791,155,20.60049855,coinmetrics
2022-05-10,279809,227185770.43526814922330786354409864212875,978190,153,17.03896893,coinmetrics
2022-05-11,253805,225257596.897055601713899934258330748125544,981424,145,21.75626382,coinmetrics
2022-05-12,282227,209722591.1401721693868046864305493125,1058679,135,30.04329805,coinmetrics
2022-05-13,267948,236132103.611323170937070375888877739374456,1028898,152,31.42497929,coinmetrics
2022-05-14,292088,219043595.936526812080163719202768167030842,1101356,141,25.21522374,coinmetrics
2022-05-15,233949,189527081.866590929632111685487033455312772,1016251,122,16.17117466,coinmetrics
2022-05-16,272399,254774110.966991484161951967974065459843614,1094147,164,21.27839456,coinmetrics
2022-05-17,278212,228364598.495840482611686278515737032969158,1029420,147,18.69903428,coinmetrics
2022-05-18,264173,208169091.459300215018829751031471164374456,902599,134,16.80345073,coinmetrics
2022-05-19,260343,189527081.866590929632111685487033455312772,897588,122,16.81952637,coinmetrics
2022-05-20,269360,198848086.662945572325470718259252309843614,949339,128,17.21343134,coinmetrics
2022-05-21,216560,209722591.1401721693868046864305493125,758937,135,11.49816203,coinmetrics
2022-05-22,210953,189527081.866590929632111685487033455312772,749577,122,11.86705488,coinmetrics
2022-05-23,268759,248560107.769421722366379279459252890156386,939531,160,15.96576395,coinmetrics
2022-05-24,237379,186420080.267806048734325341229627170469158,841611,120,16.44777842,coinmetrics
2022-05-25,284400,219464677.386246814534244900615187825,1016156,144,19.14786095,coinmetrics
2022-05-26,260517,209555370.570558320892599058853251017314158,894042,141,17.47974945,coinmetrics
2022-05-27,275683,205096744.253220093388404477069978320185842,942679,138,17.596715,coinmetrics
2022-05-28,227772,219958828.410780939273109734360426786542772,783393,148,11.86693737,coinmetrics
2022-05-29,205693,221445035.756467050122797255493333475957228,751185,149,9.82325972,coinmetrics
2022-05-30,267947,228876076.765177499326366879542419551914456,925404,154,13.20245416,coinmetrics
2022-05-31,277824,216986411.579268770096168682902337093271386,998795,146,13.96528616,coinmetrics
2022-06-01,274630,202124327.421707924211463425611888626914456,962754,136,18.9987401,coinmetrics
2022-06-02,262596,185776038.058600914954636656380809785585544,945705,125,19.37788756,coinmetrics
2022-06-03,269049,212527787.402070490069540110311340710585544,932672,143,18.10616262,coinmetrics
2022-06-04,219811,206582953.739046151715658007395161324042772,776053,139,12.51949697,coinmetrics
2022-06-05,195813,216986411.579268770096168682902337093271386,721815,146,9.15242774,coinmetrics
2022-06-06,268569,222931245.242293108450050785818516479814158,952859,150,12.75982461,coinmetrics
2022-06-07,265801,240765744.091226176034131085374778325,941706,162,11.91182851,coinmetrics
2022-06-08,261456,266501680.4499476831151756862318733101440286134,888118,178,10.74681437,coinmetrics
2022-06-09,264597,219787040.620419673599904014470225151120978,914304,146,10.13805792,coinmetrics
2022-06-10,259531,221292430.344500847029207611469150359137066,900195,147,13.66335226,coinmetrics
2022-06-11,228805,231830164.916356831169174891352110420516088,831309,154,11.08947777,coinmetrics
2022-06-12,219703,191184616.353014068038609368819195383016088,762985,127,9.89591581,coinmetrics
2022-06-13,273372,200216961.200788878749273051703230236379022,1011323,133,28.93135694,coinmetrics
2022-06-14,275578,219787040.620419673599904014470225151120978,1075994,146,25.70586325,coinmetrics
2022-06-15,297032,248389462.720062689116251293157760384137066,1063571,165,25.34349663,coinmetrics
2022-06-16,258005,179141492.057076910469338491937310113620978,911369,119,23.85546959,coinmetrics
2022-06-17,248214,162582194.25337105252226209013166015,876153,108,22.07274902,coinmetrics
2022-06-18,246705,234840946.532281768072729452313455371637066,924686,156,20.3023224,coinmetrics
2022-06-19,195875,200216961.200788878749273051703230236379022,733337,133,12.53871419,coinmetrics
2022-06-20,239275,198711571.476707705319969454704305028362934,833932,132,15.40168791,coinmetrics
2022-06-21,260657,225808603.852269547407013136392915053362934,927938,150,16.78535146,coinmetrics
2022-06-22,247129,193096459.392676623821901245433077469746145528,859651,129,16.45287556,coinmetrics
2022-06-23,258973,223431041.438622166975544224109439213013368,866807,152,14.99802924,coinmetrics
2022-06-24,250666,189622395.506427806086794532015183752739974,869532,129,15.90724606,coinmetrics
2022-06-25,217926,221961099.206762349281577155159400434246658,742895,151,13.366848,coinmetrics
2022-06-26,207474,202851865.009590562802292780166934240239974,734812,138,12.75874405,coinmetrics
2022-06-27,258934,199911982.662586047920399716746576386986632,953524,136,14.60033741,coinmetrics
2022-06-28,253741,214611394.397608622329865033848365653253342,922274,146,14.31358989,coinmetrics
2022-06-29,257517,221961099.206762349281577155159400434246658,899514,151,12.92625421,coinmetrics
2022-06-30,275120,251359920.5600923775944667148832592625,967680,171,17.00810933,coinmetrics
2022-07-01,272893,196972102.432296653544547727805938238013368,946760,134,18.17324786,coinmetrics
2022-07-02,235532,202851865.009590562802292780166934240239974,844916,138,13.10583932,coinmetrics
2022-07-03,196946,227840863.900771379045363282000116140753342,701943,155,9.53446424,coinmetrics
2022-07-04,251379,210201571.935459410260045975957688725513368,883632,143,14.3049814,coinmetrics
2022-07-05,244533,173453043.656260534489403220443075411986632,864471,118,19.58042321,coinmetrics
2022-07-06,264360,186599522.8930837792248892064809912294171400904,969280,127,24.67085257,coinmetrics
2022-07-07,284162,227523378.270895744686926673361098877652772,1007259,157,24.61107664,coinmetrics
2022-07-08,264779,214480636.867937881927462826372427165152772,936111,148,22.39709481,coinmetrics
2022-07-09,219088,194191928.482634234184576406948763505305544,773277,134,15.61982789,coinmetrics
2022-07-10,198306,221726603.8502836669108853988074191125,705622,153,12.59707686,coinmetrics
2022-07-11,234215,178250799.869370332537091922683251910229158,839927,123,15.81462702,coinmetrics
2022-07-12,274945,218828216.639977628022864761530579229923614,943773,151,17.14982003,coinmetrics
2022-07-13,225738,159411284.045800392001586801140900432576386,815549,110,23.81414434,coinmetrics
2022-07-14,282646,179699992.431104039744473220564564092423614,983744,124,31.14087707,coinmetrics
2022-07-15,267630,205785475.237019765263400914541907517423614,943171,142,25.8709279,coinmetrics
2022-07-16,223950,214480636.867937881927462826372427165152772,771028,148,17.9556057,coinmetrics
2022-07-17,201095,179699992.431104039744473220564564092423614,723539,124,15.71628374,coinmetrics
2022-07-18,254873,189844346.623755863615916430276395922347228,887138,131,23.1208513,coinmetrics
2022-07-19,279366,199988700.816407687487359639988227752270842,994059,138,26.44173796,coinmetrics
2022-07-20,254748,182598379.641410078632493857841403975,905497,126,25.4408358,coinmetrics
2022-07-21,278928,198824710.5667849855518345928284406539042870024,964460,139,24.49605718,coinmetrics
2022-07-22,262220,181711863.299495812612750097460872883925356,848578,132,21.5286848,coinmetrics
2022-07-23,219584,211997172.197485757393129025667518404766192,755495,154,12.95300963,coinmetrics
2022-07-24,201963,216126988.578997608470617979329851847616904,736224,157,10.72791437,coinmetrics
2022-07-25,251613,195477912.618372039441459127950784488691548,892636,142,12.63441662,coinmetrics
2022-07-26,260791,220256802.978198230762011627347985338691548,945582,160,14.39558912,coinmetrics
2022-07-27,265290,227139827.637636344176366142592941141074644,916926,165,12.70102031,coinmetrics
2022-07-28,283820,194101308.479408908273026347159473308925356,1008866,141,15.94393098,coinmetrics
2022-07-29,280447,200984333.138847021687380862404429111308452,945142,146,15.14116206,coinmetrics
2022-07-30,228995,177582046.917983961535261143798539441074644,785742,129,12.20975627,coinmetrics
2022-07-31,215224,209243963.919559495056263464084896045233808,787873,152,11.49215553,coinmetrics
2022-08-01,248469,187218281.837659566072576526270317554766192,907238,136,14.15151466,coinmetrics
2022-08-02,267917,213373778.318760117347657112103029536308452,946865,155,15.41047824,coinmetrics
2022-08-03,282580,199607727.017572661732852775968917979766192,977386,145,15.6220485,coinmetrics
2022-08-04,278115,183293576.20328617825526917592050951053,948545,132,17.31179787,coinmetrics
2022-08-05,269270,210085555.711822375866592718272695287134644,944004,150,19.70561752,coinmetrics
2022-08-06,232291,225491829.972147198556380619263070557846192,856759,161,13.26815456,coinmetrics
2022-08-07,199770,222690689.014195291850994950218969862134644,716918,159,11.19968388,coinmetrics
2022-08-08,257482,201682132.8379666557504357111403932,918162,144,15.89323274,coinmetrics
2022-08-09,251924,200281563.367401366587576155370521407846192,941249,143,22.63063634,coinmetrics
2022-08-10,270675,207284414.753870469161207049228594591423096,1035793,148,19.4663578,coinmetrics
2022-08-11,284126,196079850.922062842339664373052191808576904,1002846,140,18.4381356,coinmetrics
2022-08-12,269215,215687835.610904860897697498856539567153808,948381,154,16.98546166,coinmetrics
2022-08-13,239894,194679281.451497553176804817282320016423096,834925,139,11.68151403,coinmetrics
2022-08-14,202156,186275858.577641833060647810150017929288452,811197,133,7.6854451,coinmetrics
2022-08-15,245572,203082702.308531944913295266910264992153808,922140,145,10.72646248,coinmetrics
2022-08-16,269531,207284414.753870469161207049228594591423096,1020819,148,11.73698683,coinmetrics
2022-08-17,255933,180673576.661738019649876472061816537865356,915870,129,15.55733617,coinmetrics
2022-08-18,292682,202447354.27677863782509104045972625972,1009836,144,14.79958235,coinmetrics
2022-08-19,276337,250867150.56061098055822775426602407018057,982140,178,13.53336601,coinmetrics
2022-08-20,226096,209995535.88119569474590861104691057786114,841648,149,8.94198715,coinmetrics
2022-08-21,201437,205767438.51073447984784565049332167981943,753797,146,7.8864978,coinmetrics
2022-08-22,250080,204358071.36758936652228255873524121822228,880923,145,10.612358,coinmetrics
2022-08-23,257650,242410953.79020148822278867579852003072228,930754,172,11.45792651,coinmetrics
2022-08-24,260385,205767438.51073447984784565049332167981943,930584,146,9.95411646,coinmetrics
2022-08-25,255143,224089197.16521151530497374182608397695829,898274,159,10.67640461,coinmetrics
2022-08-26,265467,248048418.30380781644641472811018939036114,937226,176,11.46921892,coinmetrics
2022-08-27,221784,204358071.36758936652228255873524121822228,830874,145,8.57697937,coinmetrics
2022-08-28,204472,226907929.42201467941678676798191865677772,776186,161,7.66443866,coinmetrics
2022-08-29,253563,221270464.90840835119316071567024929713886,939245,157,11.05466883,coinmetrics
2022-08-30,263101,228317294.535672730203036702379672875,951380,162,12.11978636,coinmetrics
2022-08-31,258575,220515247.0319977402651533206270269110264352344,916812,146,13.41263163,coinmetrics
2022-09-01,270341,212503107.418256587557341120537057886577908,969786,138,14.60997864,coinmetrics
2022-09-02,270262,198644209.060165424514588741222893661577908,996822,129,18.53467979,coinmetrics
2022-09-03,235843,226362005.776347750600093499851222111577908,916603,147,13.82420616,coinmetrics
2022-09-04,206295,258699436.756842955896239776144525763422092,774639,168,10.50035731,coinmetrics
2022-09-05,253103,235601272.087549771726790448340791825,942780,153,14.23661778,coinmetrics
2022-09-06,267063,218662618.292391268308472419530104362192636,927513,142,15.36578653,coinmetrics
2022-09-07,264285,224822129.166525949059603718523150837807364,951645,146,14.69645264,coinmetrics
2022-09-08,266823,195564453.623098084139023091726370423770544,947648,127,15.87666942,coinmetrics
2022-09-09,286018,226362005.776347750600093499851222111577908,1021884,147,16.98507349,coinmetrics
2022-09-10,240963,241760782.961684452477921747333838300614728,873305,157,12.26181299,coinmetrics
2022-09-11,225743,281797599.208712402771103017107879011577908,871675,183,10.63620603,coinmetrics
2022-09-12,269113,235601272.087549771726790448340791825,989815,153,12.84928121,coinmetrics
2022-09-13,259359,212237771.6665517973233018969651269040076934512,948189,137,15.77916655,coinmetrics
2022-09-14,269647,202308898.955436121609999761474942395527824,977568,127,17.0316924,coinmetrics
2022-09-15,277597,234168568.497706474146399763918996027895868,953771,147,17.3230453,coinmetrics
2022-09-16,260328,203901883.694192543017582491792483332368044,933213,128,19.57596627,coinmetrics
2022-09-17,245261,270807189.962349902213252084233239279472176,918990,170,16.17707211,coinmetrics
2022-09-18,212149,245319452.493416669230295383812049820527824,775872,154,12.01743164,coinmetrics
2022-09-19,255334,207087850.877809197140452079345132014736088,912328,130,13.28074414,coinmetrics
2022-09-20,268728,242133487.603696203799721669341834329472176,952698,152,14.63122035,coinmetrics
2022-09-21,263619,224610669.240752700470086874343483172104132,918372,141,14.26890175,coinmetrics
2022-09-22,246387,203901883.694192543017582491792483332368044,860577,128,12.8666359,coinmetrics
2022-09-23,276441,215052767.689902738101478111685537125,968636,135,15.67245082,coinmetrics
2022-09-24,226763,232575586.052846241431112906683888282368044,799441,146,10.91752828,coinmetrics
2022-09-25,208905,234168568.497706474146399763918996027895868,781165,147,10.46772637,coinmetrics
2022-09-26,264276,238947520.420079549676852081789185647104132,938059,150,14.64353481,coinmetrics
2022-09-27,275487,205494866.139052775732869349027591077895868,966074,129,17.21328433,coinmetrics
2022-09-28,258906,234113533.8337632507431068206796288906815696,849979,150,13.75538702,coinmetrics
2022-09-29,266329,222928607.672785200381349673286910315496736,874705,143,14.81669729,coinmetrics
2022-09-30,292553,263461080.366552658756704623218048508625816,1005499,169,17.14726597,coinmetrics
2022-10-01,236007,282168375.283301064175727842995812284503264,867330,181,11.63954428,coinmetrics
2022-10-02,216756,244753785.449804253337681403440284732748368,852250,157,9.13229056,coinmetrics
2022-10-03,268836,240076960.036960542129304716638918734503264,964012,154,11.29011357,coinmetrics
2022-10-04,280235,254107431.785740716144779092091216584503264,932869,163,10.28849637,coinmetrics
2022-10-05,267518,272814728.947364601368630154344880432748368,891063,175,9.24387151,coinmetrics
2022-10-06,276491,247871668.310074900874989913815895374122552,930050,159,10.36318348,coinmetrics
2022-10-07,270954,266578963.22682330629401313359365915,936123,171,10.32452635,coinmetrics
2022-10-08,235954,272814728.947364601368630154344880432748368,815047,175,6.6463794,coinmetrics
2022-10-09,214993,246312725.757501837203921737390140017251632,787417,158,6.08936138,coinmetrics
2022-10-10,253025,282818946.6660148926680360856754048163932704762,896218,168,7.94699149,coinmetrics
2022-10-11,272927,277924882.769347563359229710760581711671632,916599,157,9.14772243,coinmetrics
2022-10-12,260366,242520438.893388897945386198529636080835816,871140,137,9.32404406,coinmetrics
2022-10-13,275214,253141772.820912479172358572315385073343264,933599,143,14.93511743,coinmetrics
2022-10-14,284575,276154659.173533663816702114935514707492552,984001,156,14.68792708,coinmetrics
2022-10-15,241112,269073772.437637881674784932799899723343264,838678,152,9.26675507,coinmetrics
2022-10-16,214703,254911993.8676064400388217677522344,769067,144,8.29780449,coinmetrics
2022-10-17,261168,265533327.795130021265794141537983392507448,870371,150,13.1668306,coinmetrics
2022-10-18,258490,251371549.225098579629830976490318069164184,887194,142,17.07848573,coinmetrics
2022-10-19,260354,267303548.841823982132257336974832719164184,923688,151,16.33306213,coinmetrics
2022-10-20,268532,256682214.914300400905284963189083726656736,893489,145,12.89876006,coinmetrics
2022-10-21,266487,276154659.173533663816702114935514707492552,913925,156,11.66121356,coinmetrics
2022-10-22,231911,240750215.297574998402858602704569076656736,817446,136,9.09253204,coinmetrics
2022-10-23,218227,274810664.8495724948255838127748401938062437902,803523,155,7.84897897,coinmetrics
2022-10-24,266297,249031191.577437549926407181883568400853264,922514,136,12.00625193,coinmetrics
2022-10-25,251891,223395628.203901484093666250244790050426632,829386,122,17.4666418,coinmetrics
2022-10-26,305561,283822315.558780094475017512089628374786684,1051950,155,23.38594935,coinmetrics
2022-10-27,265430,247200081.037956772826156648257514625,895161,135,17.10950234,coinmetrics
2022-10-28,279384,291146762.990304931685764133551851974360052,925522,159,18.67684389,coinmetrics
2022-10-29,251735,261848975.901006447247649891181961824146736,871729,143,14.41367012,coinmetrics
2022-10-30,223333,247200081.037956772826156648257514625,830676,135,12.85734925,coinmetrics
2022-10-31,290008,316782326.363840997518505065190630324786684,980614,173,15.89999085,coinmetrics
2022-11-01,273150,263680086.4404872243479004248080156,955117,144,14.58986622,coinmetrics
2022-11-02,258761,223395628.203901484093666250244790050426632,869056,122,17.21170919,coinmetrics
2022-11-03,294320,300302320.9613105737152076611639949283052,1009478,164,18.64138734,coinmetrics
2022-11-04,281439,236213409.8906695388129608944925727150844,939102,129,19.49888769,coinmetrics
2022-11-05,253538,276497868.1272552827855232914368675716948,916525,151,16.45775871,coinmetrics
2022-11-06,223686,250862304.7537192145865735795124924283052,811578,137,13.113067,coinmetrics
2022-11-07,267661,263168681.00773701886494925962854203704,920253,144,16.10616126,coinmetrics
2022-11-08,296138,297875785.7478075892991138835197655454584,1051006,163,21.91772278,coinmetrics
2022-11-09,293667,272291362.9163776173788418109888796477292,1076579,149,25.72038455,coinmetrics
2022-11-10,294575,268636444.9930960936417398646904563465938,1056871,147,24.09456215,coinmetrics
2022-11-11,278829,244879482.4390772307097395410878207045416,964454,134,21.32007332,coinmetrics
2022-11-12,245106,305185621.5943706367733177761166121477292,942728,167,16.69044886,coinmetrics
2022-11-13,224942,235742186.3151030742472638995627238465938,895185,129,16.32707442,coinmetrics
2022-11-14,244858,224777435.1767991972753996122255311534062,954601,123,23.25720034,coinmetrics
2022-11-15,281221,283256116.6862221885901476498841495511354,986709,155,36.20440793,coinmetrics
2022-11-16,264899,274118823.1937887263671135599171299034062,944275,150,35.40208783,coinmetrics
2022-11-17,254924,252189315.6540995839445018821265900965938,902258,138,35.45544762,coinmetrics
2022-11-18,275776,254016775.9315106929327736310548403522708,955851,139,42.86837889,coinmetrics
2022-11-19,262900,268636444.9930960936417398646904563465938,1113245,147,26.54277965,coinmetrics
2022-11-20,229629,272422405.8222945713855884064755202056052700348,1013890,149,19.74182964,coinmetrics
2022-11-21,269034,236949653.0891524680537008558082510660498,974239,129,25.24633127,coinmetrics
2022-11-22,257097,231439196.9017366316868208607869275,931145,126,27.46384387,coinmetrics
2022-11-23,270971,258991483.1288545998466295601637364339502,1057775,141,28.57745437,coinmetrics
2022-11-24,250821,236949653.0891524680537008558082510660498,988182,129,27.10556514,coinmetrics
2022-11-25,262820,225928740.7143207953199408657656039339502,981465,123,27.75268397,coinmetrics
2022-11-26,230269,200213272.3346683082281907106842043380664,892687,109,23.45026892,coinmetrics
2022-11-27,223392,249807385.9564690150182237522814030880664,855437,136,17.739806,coinmetrics
2022-11-28,259679,255317844.7889042445478081094378222059668,931505,139,22.74525336,coinmetrics
2022-11-29,271896,240623291.4291028233525223065341652940332,955669,131,23.42829953,coinmetrics
2022-11-30,272102,253481024.2964193703170452030073173160498,946754,138,27.77862908,coinmetrics
2022-12-01,286994,281033310.52353733847685390238412625,1030232,153,28.90736246,coinmetrics
2022-12-02,271522,229602379.0542711506187623164915181619336,970221,125,29.29651241,coinmetrics
2022-12-03,249912,240623291.4291028233525223065341652940332,938854,131,22.33636235,coinmetrics
2022-12-04,216703,257154662.6363697256158666537332315440332,842351,140,16.59440938,coinmetrics
2022-12-05,273083,268175577.6562207915123310059109742279834,960563,146,21.4701627,coinmetrics
2022-12-06,264624,230616963.69146737546043375038982555555625,941978,135,22.77322737,coinmetrics
2022-12-07,266558,292794731.6482504811800555073709927057072,899850,172,17.55649594,coinmetrics
2022-12-08,270258,284283257.4040976800479745987444288528536,905789,167,15.35606054,coinmetrics
2022-12-09,268606,258748834.6716392766517318728647372942928,946767,152,13.62308068,coinmetrics
2022-12-10,231276,262153422.4082566057449562084690077057072,909506,154,11.79191791,coinmetrics
2022-12-11,220885,250237357.9761817363201409294302295292804,781176,147,8.2953374,coinmetrics
2022-12-12,264207,243428180.0516423389341822234137447942928,905428,143,12.76764782,coinmetrics
2022-12-13,286344,280878667.2161756117552402283322145292804,974065,165,13.21191779,coinmetrics
2022-12-14,279228,251939654.2957951400662631320403086471464,930586,148,15.26543356,coinmetrics
2022-12-15,271326,236618999.6757982023487134825893161471464,897844,139,20.30874976,coinmetrics
2022-12-16,258839,221298345.0558012646311638331383236471464,893040,130,17.2199916,coinmetrics
2022-12-17,261183,234916703.3561847986025912799792370292804,967830,138,16.77524318,coinmetrics
2022-12-18,207910,246832767.7882596680274065590180152057072,783263,145,11.2231636,coinmetrics
2022-12-19,262020,234239565.5288072179007454855810081498819986928,971140,136,18.41970834,coinmetrics
2022-12-20,270300,246114014.5930936689806051841306771858624,950486,140,18.15026627,coinmetrics
2022-12-21,268746,251387888.0340677726764869766767856282752,905699,143,16.26894928,coinmetrics
2022-12-22,276334,237324228.9000814182886268122143,908585,135,17.40724802,coinmetrics
2022-12-23,275188,232050357.9905657561936134814135442212064,891725,132,17.67253814,coinmetrics
2022-12-24,215536,156458196.4740352053610362517910656282752,758680,89,17.35118092,coinmetrics
2022-12-25,196741,247871973.2505711840795219355611642212064,731599,141,13.55381704,coinmetrics
2022-12-26,227132,226776484.5495916524977316888674357787936,787672,129,18.14874832,coinmetrics
2022-12-27,241695,202165083.5965739739198448628034385929312,867369,115,23.58239586,coinmetrics
2022-12-28,269982,295336819.0305874677372472980040242212064,904203,168,20.58845622,coinmetrics
2022-12-29,266982,247871973.2505711840795219355611642212064,945186,141,20.28002828,coinmetrics
2022-12-30,286348,277757245.1131045247524220924259171858624,1050756,158,21.70292619,coinmetrics
2022-12-31,243946,274241330.3296079361554570513102957787936,839910,156,12.23102299,coinmetrics
2023-01-01,189355,272483374.2035888626574087616251614070688,719716,155,7.11426538,coinmetrics
2023-01-02,228547,274241330.3296079361554570513102957787936,842261,156,8.81160672,coinmetrics
2023-01-03,273459,261567697.3308510654836788860386682320194880712,985169,154,13.06023335,coinmetrics
2023-01-04,279254,242356483.0955473509369902509710763697664,922281,143,14.69062023,coinmetrics
2023-01-05,274976,266083690.5822478791261816717590181848832,922508,157,14.10142118,coinmetrics
2023-01-06,273358,305064103.2304720077003927289968,932794,180,13.0006234,coinmetrics
2023-01-07,250336,260999287.2347314617686577518736436302336,809225,154,8.44708931,coinmetrics
2023-01-08,229074,259304487.74590120654533381964728,755503,153,6.7613671,coinmetrics
2023-01-09,286289,257609688.2570709513220098874209163697664,981056,152,10.95318244,coinmetrics
2023-01-10,306036,286421296.6507750710249491664910909075584,1146540,169,11.08795813,coinmetrics
2023-01-11,288569,249135683.4913811976740620414796727226752,944957,147,12.81217909,coinmetrics
2023-01-12,310585,255914886.3277278702549098935914109075584,1034292,151,16.41895379,coinmetrics
2023-01-13,320370,269473292.0004212154166055978148872773248,1072059,159,16.70295439,coinmetrics
2023-01-14,303624,289810898.06894840731537309254696,965948,171,13.5821861,coinmetrics
2023-01-15,255156,281119760.74708688527620001985071331248687596,807742,163,8.06290171,coinmetrics
2023-01-16,303811,274688842.3501408043391038114701072066602,966312,147,10.40742888,coinmetrics
2023-01-17,309004,291506526.6305745165408733091577284566602,988775,156,13.20294079,coinmetrics
2023-01-18,294539,261608421.5421178598343268635223039711068,942079,140,15.88320858,coinmetrics
2023-01-19,298607,270951578.8777300366421112617302891922136,926693,145,16.083276,coinmetrics
2023-01-20,303214,246659370.3433042739157506168461515433398,933005,132,20.50014614,coinmetrics
2023-01-21,286001,257871158.0697070921373343137824859566602,906764,138,15.85744364,coinmetrics
2023-01-22,249747,282163369.2949623397330889109497432355534,863236,151,13.65075731,coinmetrics
2023-01-23,296833,295243790.1029852842378658588975464711068,933346,158,15.12028084,coinmetrics
2023-01-24,288416,241053473.7892733799355648160948647066602,908199,129,16.97276058,coinmetrics
2023-01-25,306272,327010528.2730620672276055555444397788932,912032,175,12.41888443,coinmetrics
2023-01-26,297461,289637896.2397838751270740104293792644466,892287,155,12.02274123,coinmetrics
2023-01-27,305372,287769263.1581637488438807594179104422136,929064,154,14.80757574,coinmetrics
2023-01-28,268374,313930107.4650391227228286075966365433398,857014,168,11.23421149,coinmetrics
2023-01-29,258804,311438925.8972278325737578794594421772955804808,829895,161,8.48808802,coinmetrics
2023-01-30,311188,269948141.5759667566959963340700892061614,957363,138,11.69856926,coinmetrics
2023-01-31,312359,224956785.1161139943740551785959951520538,944348,115,19.03050643,coinmetrics
2023-02-01,343824,267991996.8676471508404116756692698479462,1050528,137,21.5658709,coinmetrics
2023-02-02,335421,283641162.9847545459781371465523993582152,983946,145,21.48587931,coinmetrics
2023-02-03,317695,260167412.4006683618893742396149426520538,988867,133,25.22371902,coinmetrics
2023-02-04,302062,266035849.3424773622204776160429256082152,961115,136,19.39341043,coinmetrics
2023-02-05,256347,297334187.2103925180246273602602343917848,802171,152,14.39425249,coinmetrics
2023-02-06,304492,289509602.7434137290735899242059071958924,920525,148,18.8160648,coinmetrics
2023-02-07,303225,277772726.0429455456470337701244164020538,944049,142,22.11979398,coinmetrics
2023-02-08,315120,269948141.5759667566959963340700892061614,942153,138,18.25106286,coinmetrics
2023-02-09,363668,316895645.5609893076378715491705275,1056974,162,21.24740952,coinmetrics
2023-02-10,302716,287553455.2182439404536558645795629561614,923753,147,27.41138447,coinmetrics
2023-02-11,281958,289509602.7434137290735899242059071958924,896301,148,22.29779204,coinmetrics
2023-02-12,256348,315851203.9583589728746767969558474999975,861493,162,18.56710951,coinmetrics
2023-02-13,297879,303650130.9946970477872412446051726873182,957593,156,24.3538902,coinmetrics
2023-02-14,305330,299757180.2739147952186419409635277497576,913570,154,26.33541292,coinmetrics
2023-02-15,325059,317275457.1159727844126996718263114997576,993456,163,35.35653619,coinmetrics
2023-02-16,341817,348419062.8822308049614941009594710002424,1118226,179,31.1085191,coinmetrics
2023-02-17,322140,321168407.8367550369812989754679564373182,1050009,165,26.35534112,coinmetrics
2023-02-18,273988,327007835.3193905631988370664550423126818,1046593,168,19.50432466,coinmetrics
2023-02-19,244509,315328983.1570438054930391555301075,928713,162,15.93394346,coinmetrics
2023-02-20,267205,286131854.1526390585931835137423889373182,908106,147,17.401071,coinmetrics
2023-02-21,293613,325061358.5575372895498982791096013748788,1012926,167,17.57164606,coinmetrics
2023-02-22,277803,272506528.0313633219677250865212501248788,931144,140,18.22752541,coinmetrics
2023-02-23,291650,332847259.99910179468709688639289125,1071298,171,19.21187824,coinmetrics
2023-02-24,298377,262774152.63086983791086596294175625,964247,135,18.83631124,coinmetrics
